MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
329;Jurassic Park;Dr. Alan Grant;Sam Neill;Male;4783;Dr. Ellie Sattler;Laura Dern;Female;4784;Dr. Ian Malcolm;Jeff Goldblum;Male;4785;John Hammond;Richard Attenborough;Male;4786;A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.
424;Schindler's List;Oskar Schindler;Liam Neeson;Male;3896;Itzhak Stern;Ben Kingsley;Male;2282;Amon Göth;Ralph Fiennes;Male;5469;Emilie Schindler;Caroline Goodall;Female;6692;The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.
9479;The Nightmare Before Christmas;Jack Skellington (voice);Chris Sarandon;Male;14541;Jack Skellington (singing) / Barrel / Clown with the Tear away Face (voice);Danny Elfman;Male;531;Sally / Shock (voice);Catherine O'Hara;Female;11514;Oogie Boogie (voice);Ken Page;Male;95758;Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.
137;Groundhog Day;Phil Connors;Bill Murray;Male;1532;Rita Hanson;Andie MacDowell;Female;1533;Larry;Chris Elliott;Male;1534;Ned Ryerson;Stephen Tobolowsky;Male;537;A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.
788;Mrs. Doubtfire;Daniel Hillard / Mrs. Doubtfire;Robin Williams;Male;2157;Miranda Hillard;Sally Field;Female;35;Stu;Pierce Brosnan;Male;517;Lydia Hillard;Lisa Jakub;Female;8987;Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.
9800;Philadelphia;Andrew Beckett;Tom Hanks;Male;31;Joe Miller;Denzel Washington;Male;5292;Charles Wheeler;Jason Robards;Male;4765;Belinda Conine;Mary Steenburgen;Female;2453;Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.
5503;The Fugitive;Dr. Richard Kimble;Harrison Ford;Male;3;Deputy Marshal Samuel Gerard;Tommy Lee Jones;Male;2176;Deputy Marashal Cosmo Renfro;Joe Pantoliano;Male;532;Dr. Anne Eastman;Julianne Moore;Female;1231;Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.
1587;What's Eating Gilbert Grape;Gilbert Grape;Johnny Depp;Male;85;Arnie Grape;Leonardo DiCaprio;Male;6193;Becky;Juliette Lewis;Female;3196;Betty Carver;Mary Steenburgen;Female;2453;Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.
9739;Demolition Man;John Spartan;Sylvester Stallone;Male;16483;Simon Phoenix;Wesley Snipes;Male;10814;Lt. Lenina Huxley;Sandra Bullock;Female;18277;Dr. Raymond Cocteau;Nigel Hawthorne;Male;15788;Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.
37094;Falling Down;D-Fens;Michael Douglas;Male;3392;Prendergast;Robert Duvall;Male;3087;Beth;Barbara Hershey;Female;10767;Sandra;Rachel Ticotin;Female;10768;"On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them."
