MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
185;A Clockwork Orange;Alexander DeLarge;Malcolm McDowell;Male;56890;Mr. Alexander;Patrick Magee;Male;2264;Mrs. Alexander;Adrienne Corri;Female;2265;Chief Guard;Michael Bates;Male;2267;In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?
252;Willy Wonka & the Chocolate Factory;Willy Wonka;Gene Wilder;Male;3460;Charlie Bucket;Peter Ostrum;Male;3462;Grandpa Joe;Jack Albertson;Male;3461;Mr. Salt;Roy Kinnear;Male;3463;When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.
984;Dirty Harry;Harry;Clint Eastwood;Male;190;Bressler;Harry Guardino;Male;14785;Chico;Reni Santoni;Male;14784;The Mayor;John Vernon;Male;17580;When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.
681;Diamonds Are Forever;James Bond;Sean Connery;Male;738;Tiffany Case;Jill St. John;Female;10190;Ernst Stavro Blofeld;Charles Gray;Male;10074;Plenty O'Toole;Lana Wood;Female;10191;Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who's guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.
839;Duel;David Mann;Dennis Weaver;Male;12422;Mrs. Mann;Jacqueline Scott;Female;40186;Cafe Owner;Eddie Firestone;Male;12423;Bus Driver;Lou Frizzell;Male;160969;Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.
1051;The French Connection;Jimmy Doyle;Gene Hackman;Male;193;Alain Charnier;Fernando Rey;Male;14821;Buddy Russo;Roy Scheider;Male;6355;Sal Boca;Tony Lo Bianco;Male;15183;Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.
343;Harold and Maude;"Dame Marjorie ""Maude"" Chardin";Ruth Gordon;Female;4970;Harold Parker Chasen;Bud Cort;Male;4971;Mrs. Chasen;Vivian Pickles;Female;19616;Glaucus;Cyril Cusack;Male;4973;The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.
336;Duck, You Sucker;Juan Miranda;Rod Steiger;Male;522;Sean 'John' H. Mallory;James Coburn;Male;5563;Dr. Villega;Romolo Valli;Male;5567;Adelita, Coach Passenger;Maria Monti;Female;5564;At the beginning of the 1913 Mexican Revolution, greedy bandit Juan Miranda and idealist John H. Mallory, an Irish Republican Army explosives expert on the lam from the British, fall in with a band of revolutionaries plotting to strike a national bank. When it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners -- who are freed by the blast -- Miranda becomes a revolutionary hero against his will.
12335;Bedknobs and Broomsticks;Miss Price;Angela Lansbury;Female;14730;Emelius;David Tomlinson;Male;5825;Mr. Jelk;Roddy McDowall;Male;7505;Bookman;Sam Jaffe;Male;10024;Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.
1687;Escape from the Planet of the Apes;Cornelius;Roddy McDowall;Male;7505;Dr. Zira;Kim Hunter;Female;10539;Dr. Lewis Dixon;Bradford Dillman;Male;18647;Dr. Stephanie 'Stevie' Branton;Natalie Trundy;Female;18648;The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a spacecraft. Intrigued by their intelligence, humans use them for research - until the apes attempt to escape.
636;THX 1138;THX;Robert Duvall;Male;3087;SEN;Donald Pleasence;Male;9221;SRT;Don Pedro Colley;Male;9222;LUH;Maggie McOmie;Female;9223;People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.
11829;Trinity Is Still My Name;Trinity;Terence Hill;Male;15140;Bambino;Bud Spencer;Male;18841;Perla;Yanti Somer;Female;70625;Mitch, Sheriff;Enzo Tarascio;Unknown;55757;The two brothers Trinity and Bambino are exchanged by two federal agents and take advantage of the situation to steal a huge booty hidden in a monastery by a gang of outlaws.
994;Straw Dogs;David Sumner;Dustin Hoffman;Male;4483;Amy Sumner;Susan George;Female;14947;Tom Hedden;Peter Vaughan;Male;386;Major John Scott;T. P. McKenna;Male;14948;David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate, and two of the locals rape Amy. This sexual assault awakes a shockingly violent side of David.
11302;Bananas;Fielding Mellish;Woody Allen;Male;1243;Nancy;Louise Lasser;Female;9565;General Emilio M. Vargas;Carlos Montalbán;Unknown;68934;Yolanda;Nati Abascal;Unknown;68935;When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.
14257;Delusions of Grandeur;Don Salluste de Bazan;Louis de Funès;Male;11187;Blaze;Yves Montand;Male;2565;Dona Juana;Alice Sapritch;Female;39331;The Queen;Karin Schubert;Female;76493;Don Sallust (Louis de Funès) is minister of the King of Spain. It is a being disingenuous, hypocritical and greedy that collects the taxes himself, he turns in part to his advantage. He is hated by the people he oppresse.Accusé by Queen, a beautiful princess Bavarian, of having an illegitimate child to one of her maids of honor, he was stripped of his duties and ordered to retire to a monastery. Decided to revenge, it comes in contact with his nephew seducing Caesar ...
12481;The Big Boss;Cheng Chiu On;Bruce Lee;Male;19429;Chiao Mei;Maria Yi;Female;70332;Hsiu Chien;James Tien Chuen;Male;62427;Miss Wuman;Marilyn Bautista;Female;1084494;Chen is a city boy who moves with his cousins to work at an ice factory. He does this with a family promise never to get involved in any fight. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.
