MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
675;Harry Potter and the Order of the Phoenix;Harry Potter;Daniel Radcliffe;Male;10980;Ron Weasley;Rupert Grint;Male;10989;Hermione Granger;Emma Watson;Female;10990;Bellatrix Lestrange;Helena Bonham Carter;Female;1283;The rebellion begins! Lord Voldemort has returned, but the Ministry of Magic is doing everything it can to keep the wizarding world from knowing the truth – including appointing Ministry official Dolores Umbridge as the new Defence Against the Dark Arts professor at Hogwarts. When Umbridge refuses to teach practical defensive magic, Ron and Hermione convince Harry to secretly train a select group of students for the wizarding war that lies ahead. A terrifying showdown between good and evil awaits in this enthralling film version of the fifth novel in J.K. Rowling’s Harry Potter series. Prepare for battle!
2062;Ratatouille;Remy (voice);Patton Oswalt;Male;10872;Skinner (voice);Ian Holm;Male;65;Linguini (voice);Lou Romano;Male;7962;Django (voice);Brian Dennehy;Male;6197;Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.
6479;I Am Legend;Robert Neville;Will Smith;Male;2888;Anna Montez;Alice Braga;Female;8602;Ethan;Charlie Tahan;Male;49918;Alpha Male;Dash Mihok;Male;6066;Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.
285;Pirates of the Caribbean: At World's End;Captain Jack Sparrow;Johnny Depp;Male;85;Will Turner;Orlando Bloom;Male;114;Elizabeth Swann;Keira Knightley;Female;116;Captain Hector Barbossa;Geoffrey Rush;Male;118;Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.
1271;300;King Leonidas;Gerard Butler;Male;17276;Queen Gorgo;Lena Headey;Female;17286;Theron;Dominic West;Male;17287;Dilios;David Wenham;Male;1371;"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians, the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy."
559;Spider-Man 3;Spider-Man / Peter Parker;Tobey Maguire;Male;2219;Mary Jane Watson;Kirsten Dunst;Female;205;New Goblin / Harry Osborn;James Franco;Male;17051;Sandman / Flint Marko;Thomas Haden Church;Male;19159;The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.
6977;No Country for Old Men;Ed Tom Bell;Tommy Lee Jones;Male;2176;Anton Chigurh;Javier Bardem;Male;3810;Llewelyn Moss;Josh Brolin;Male;16851;Carson Wells;Woody Harrelson;Male;57755;Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.
1858;Transformers;Sam Witwicky;Shia LaBeouf;Male;10959;Mikaela Banes;Megan Fox;Female;19537;Captain Lennox;Josh Duhamel;Male;19536;USAF Tech Sergeant Epps;Tyrese Gibson;Male;8169;Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.
1949;Zodiac;Dave Toschi;Mark Ruffalo;Male;103;Robert Graysmith;Jake Gyllenhaal;Male;131;Paul Avery;Robert Downey Jr.;Male;3223;Bill Armstrong;Anthony Edwards;Male;11085;"The true story of the investigation of the ""Zodiac Killer"", a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for three men as their lives and careers are built and destroyed by the endless trail of clues."
5915;Into the Wild;Christopher McCandless / Alexander Supertramp;Emile Hirsch;Male;46593;Billie McCandless;Marcia Gay Harden;Female;4726;Walt McCandless;William Hurt;Male;227;Carine McCandless / Additional Narration (voice);Jena Malone;Female;20089;After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.
