MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
98;Gladiator;Maximus Decimus Meridius;Russell Crowe;Male;934;Commodus;Joaquin Phoenix;Male;73421;Lucilla;Connie Nielsen;Female;935;Antonius Proximo;Oliver Reed;Male;936;In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.
77;Memento;Leonard Shelby;Guy Pearce;Male;529;Natalie;Carrie-Anne Moss;Female;530;"John Edward ""Teddy"" Gammell";Joe Pantoliano;Male;532;Burt;Mark Boone Junior;Male;534;Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.
36657;X-Men;Charles Xavier / Professor X;Patrick Stewart;Male;2387;Logan / Wolverine;Hugh Jackman;Male;6968;Eric Lehnsherr / Magneto;Ian McKellen;Male;1327;Anna Marie / Rogue;Anna Paquin;Female;10690;Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.
8358;Cast Away;Chuck Noland;Tom Hanks;Male;31;Kelly Frears;Helen Hunt;Female;9994;Jerry Lovett;Chris Noth;Male;38026;Ramon;Paul Sanchez;Male;11892;Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.
641;Requiem for a Dream;Sara Goldfarb;Ellen Burstyn;Female;9560;Harry Goldfarb;Jared Leto;Male;7499;Marion Silver;Jennifer Connelly;Female;6161;Tyrone C. Love;Marlon Wayans;Male;9562;The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.
1359;American Psycho;Patrick Bateman;Christian Bale;Male;3894;Detective Donald Kimball;Willem Dafoe;Male;5293;Paul Allen;Jared Leto;Male;7499;Craig McDermott;Josh Lucas;Male;6164;A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.
9741;Unbreakable;David Dunn;Bruce Willis;Male;62;Elijah Price;Samuel L. Jackson;Male;2231;Audrey Dunn;Robin Wright;Female;32;Joseph Dunn;Spencer Treat Clark;Male;4012;An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.
107;Snatch;Franky Four Fingers;Benicio del Toro;Male;1121;Cousin Avi;Dennis Farina;Male;1117;Bullet Tooth Tony;Vinnie Jones;Male;980;Mickey O'Neil;Brad Pitt;Male;287;Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.
8871;How the Grinch Stole Christmas;Grinch;Jim Carrey;Male;206;Cindy Lou Who;Taylor Momsen;Female;20480;Mayor Augustus Maywho;Jeffrey Tambor;Male;4175;Martha May Whovier;Christine Baranski;Female;11870;Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.
4247;Scary Movie;Cindy Campbell;Anna Faris;Female;1772;Bobby Prinze;Jon Abrahams;Male;17866;Shorty Meeks;Marlon Wayans;Male;9562;Ray Wilkins;Shawn Wayans;Male;35690;A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!
