MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
78;Blade Runner;Rick Deckard;Harrison Ford;Male;3;Roy Batty;Rutger Hauer;Male;585;Rachael;Sean Young;Female;586;Gaff;Edward James Olmos;Male;587;In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.
601;E.T. the Extra-Terrestrial;Elliott;Henry Thomas;Male;9976;Gertie;Drew Barrymore;Female;69597;Michael;Robert MacNaughton;Male;9978;Keys;Peter Coyote;Male;9979;After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.
1091;The Thing;R.J. MacReady;Kurt Russell;Male;6856;Childs;Keith David;Male;65827;Dr. Blair;Wilford Brimley;Male;11065;Nauls;T. K. Carter;Male;15411;Members of an American scientific research outpost in Antarctica find themselves battling a parasitic alien organism capable of perfectly imitating its victims. They soon discover that this task will be harder than they thought, as they don't know which members of the team have already been assimilated and their paranoia threatens to tear them apart.
1368;First Blood;John J. Rambo;Sylvester Stallone;Male;16483;Col. Samuel Trautman;Richard Crenna;Male;16554;Hope Sheriff Will Teasle;Brian Dennehy;Male;6197;State Police Capt. Dave Kern;Bill McKinney;Male;16555;When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.
1371;Rocky III;"Robert ""Rocky"" Balboa";Sylvester Stallone;Male;16483;"Adrianna ""Adrian"" Balboa";Talia Shire;Female;3094;Paulie Pennino;Burt Young;Male;4521;Apollo Creed;Carl Weathers;Male;1101;Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.
609;Poltergeist;Steve Freeling;Craig T. Nelson;Male;8977;Diane Freeling;JoBeth Williams;Female;10080;Dr. Lesh;Beatrice Straight;Female;10083;Dana Freeling;Dominique Dunne;Female;10084;Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.
9387;Conan the Barbarian;Conan;Arnold Schwarzenegger;Male;1100;Thulsa Doom;James Earl Jones;Male;15152;King Osric;Max von Sydow;Male;2201;Valeria;Sandahl Bergman;Female;45378;A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.
783;Gandhi;Mahatma Gandhi;Ben Kingsley;Male;2282;Margaret Bourke-White;Candice Bergen;Female;11850;General Dyer;Edward Fox;Male;9126;Lord Irwin;John Gielgud;Male;11857;In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.
97;Tron;Kevin Flynn / Clu;Jeff Bridges;Male;1229;Alan Bradley / Tron;Bruce Boxleitner;Male;2547;Ed Dillinger / Sark / Voice of Master Control Program;David Warner;Male;2076;Lora / Yori;Cindy Morgan;Female;2548;As Kevin Flynn searches for proof that he invented a hit video game, he is 'digitized' by a laser and finds himself inside 'The Grid', where programs suffer under the tyrannical rule of the Master Control Program (MCP). With the help of a security program called 'TRON', Flynn seeks to free The Grid from the MCP.
262;The King of Comedy;Rupert Pupkin;Robert De Niro;Male;380;Jerry Langford;Jerry Lewis;Male;3663;Rita Keane;Diahnne Abbott;Female;1041;Masha;Sandra Bernhard;Female;3664;Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.
154;Star Trek II: The Wrath of Khan;Admiral James T. Kirk;William Shatner;Male;1748;Captain Spock;Leonard Nimoy;Male;1749;Dr. Leonard McCoy;DeForest Kelley;Male;1750;Khan Noonien Singh;Ricardo Montalban;Male;1793;It is the 23rd century. The Federation Starship U.S.S. Enterprise is on routine training maneuvers and Admiral James T. Kirk seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.
9576;Tootsie;Michael Dorsey / Dorothy Michaels;Dustin Hoffman;Male;4483;Julie Nichols;Jessica Lange;Female;4431;Sandy;Teri Garr;Female;8437;Ron Carlisle;Dabney Coleman;Male;12850;When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.
12104;Pink Floyd: The Wall;Pink;Bob Geldof;Male;47991;Pink's Mother;Christine Hargreaves;Female;71247;Pink's Father;James Laurenson;Male;71248;Pink's Wife;Eleanor David;Female;71249;A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
150;48 Hrs.;Jack Cates;Nick Nolte;Male;1733;Reggie Hammond;Eddie Murphy;Male;776;Elaine;Annette O'Toole;Female;1734;Haden;Frank McRae;Male;1735;A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.
9728;Friday the 13th Part III;Chris Higgins;Dana Kimmell;Female;58799;Rick;Paul Kratka;Male;58802;Jason;Richard Brooker;Male;58807;Debbie;Tracie Savage;Female;1225471;An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.
10676;Halloween III: Season of the Witch;Dr. Daniel 'Dan' Challis;Tom Atkins;Male;11784;Ellie Grimbridge;Stacey Nelkin;Female;66199;Conal Cochran;Dan O'Herlihy;Male;6836;Rafferty;Michael Currie;Male;66200;Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a halloween mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.
13342;Fast Times at Ridgemont High;Jeff Spicoli;Sean Penn;Male;2228;Stacy Hamilton;Jennifer Jason Leigh;Female;10431;Brad Hamilton;Judge Reinhold;Male;777;Linda Barrett;Phoebe Cates;Female;16171;Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. At the center of the film is Jeff Spicoli, a perpetually stoned surfer who faces-off with the resolute Mr. Hand—a man convinced that everyone is on dope.
11639;The Dark Crystal;Jen / High Priest, Ritual Master;Jim Henson;Male;55983;Kira, a Gelfling;Kathryn Mullen;Female;70772;Aughra, a Keeper of Secrets / Chamberlain;Frank Oz;Male;7908;Fizzgig, a Friendly Monster / General, Garthim Master;Dave Goelz;Male;64181;On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world, before the grotesque race of Skeksis find and use the crystal for evil.
2623;An Officer and a Gentleman;Zack Mayo;Richard Gere;Male;1205;Paula Pokrifki;Debra Winger;Female;26513;Sergeant Emil Foley;Louis Gossett Jr.;Male;20959;Sid Worley;David Keith;Male;18181;Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.
2665;Airplane II: The Sequel;Steven McCroskey;Lloyd Bridges;Male;2177;Judge D.C. Simonton;Raymond Burr;Male;7685;The Sarge;Chuck Connors;Male;27747;Bud Kruger / President Reagan;Rip Torn;Male;9626;A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.
14645;Santa Claus Is a Stinker;Katia (Jean-Jacques);Christian Clavier;Male;28781;Thérèse;Anémone;Female;39350;Josette;Marie-Anne Chazel;Female;64913;Pierre Mortez;Thierry Lhermitte;Male;21177;"Félix, disguised as Father Christmas, hands out leaflets advertising a sexy Christmas party. His place is taken by an African Santa Claus and he returns to his caravan only to find his girlfriend Josette about to leave him. When he comes after her, she takes refuge at ""SOS Distress"", run by two neurotics, Thérèse and Pierre."
16281;Creepshow;"Henry Northrup (segment ""The Crate"")";Hal Holbrook;Male;11066;"Wilma Northrup (segment ""The Crate"")";Adrienne Barbeau;Female;11782;"Dexter Stanley (segment ""The Crate"")";Fritz Weaver;Male;6839;"Richard Vickers (segment ""Something To Tide You Over"")";Leslie Nielsen;Male;7633;Inspired by the E.C. comics of the 1950s, George A. Romero and Stephen King bring five tales of terror to the screen.
32085;Vincent;Narrator (voice);Vincent Price;Male;1905;;;Unknown;0;;;Unknown;0;;;Unknown;0;Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.
15764;Sophie's Choice;"Zofia ""Sophie"" Zawistowski";Meryl Streep;Female;5064;Nathan Landau;Kevin Kline;Male;8945;Stingo;Peter MacNicol;Male;12688;Yetta;Rita Karin;Female;135170;Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.
11704;The Secret of NIMH;Nicodemus (voice);Derek Jacobi;Male;937;Mrs. Brisby (voice);Elizabeth Hartman;Female;70286;Mr. Ages (voice);Arthur Malet;Male;13392;Jeremy (voice);Dom DeLuise;Male;6844;A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.
5961;Fanny and Alexander;Alexander Ekdahl;Bertil Guve;Male;46864;Fanny Ekdahl;Pernilla Allwin;Unknown;46865;Oscar Ekdahl;Allan Edwall;Male;3857;Emilie Ekdahl;Ewa Fröling;Female;46866;As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.
