MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
99861;Avengers: Age of Ultron;Tony Stark / Iron Man;Robert Downey Jr.;Male;3223;Thor Odinson;Chris Hemsworth;Male;74568;Bruce Banner / The Hulk;Mark Ruffalo;Male;103;Steve Rogers / Captain America;Chris Evans;Male;16828;When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.
76341;Mad Max: Fury Road;Max Rockatansky;Tom Hardy;Male;2524;Imperator Furiosa;Charlize Theron;Female;6885;Nux;Nicholas Hoult;Male;3292;Immortan Joe;Hugh Keays-Byrne;Male;26060;An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.
135397;Jurassic World;Owen Grady;Chris Pratt;Male;73457;Claire Dearing;Bryce Dallas Howard;Female;18997;Gray Mitchell;Ty Simpkins;Male;17181;Zach Mitchell;Nick Robinson;Male;1108907;Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.
150540;Inside Out;Joy (voice);Amy Poehler;Female;56322;Sadness (voice);Phyllis Smith;Female;169200;Fear (voice);Bill Hader;Male;19278;Riley (voice);Kaitlyn Dias;Female;1371894;Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.
102899;Ant-Man;Scott Lang / Ant-Man;Paul Rudd;Male;22226;Dr. Hank Pym;Michael Douglas;Male;3392;Hope van Dyne;Evangeline Lilly;Female;19034;Paxton;Bobby Cannavale;Male;21127;Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.
140607;Star Wars: The Force Awakens;Han Solo;Harrison Ford;Male;3;Luke Skywalker;Mark Hamill;Male;2;General Leia Organa;Carrie Fisher;Female;4;Kylo Ren / Ben Solo;Adam Driver;Male;1023139;Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.
286217;The Martian;Mark Watney;Matt Damon;Male;1892;Melissa Lewis;Jessica Chastain;Female;83002;Annie Montrose;Kristen Wiig;Female;41091;Teddy Sanders;Jeff Daniels;Male;8447;During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.
281957;The Revenant;Hugh Glass;Leonardo DiCaprio;Male;6193;John Fitzgerald;Tom Hardy;Male;2524;Captain Andrew Henry;Domhnall Gleeson;Male;93210;Jim Bridger;Will Poulter;Male;93491;In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.
207703;Kingsman: The Secret Service;Gary 'Eggsy' Unwin;Taron Egerton;Male;1303037;Harry Hart / Galahad;Colin Firth;Male;5472;Merlin;Mark Strong;Male;2983;Valentine;Samuel L. Jackson;Male;2231;The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.
273248;The Hateful Eight;Major Marquis Warren;Samuel L. Jackson;Male;2231;John 'The Hangman' Ruth;Kurt Russell;Male;6856;Daisy Domergue;Jennifer Jason Leigh;Female;10431;Sheriff Chris Mannix;Walton Goggins;Male;27740;Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.
264660;Ex Machina;Caleb Smith;Domhnall Gleeson;Male;93210;Ava;Alicia Vikander;Female;227454;Nathan Bateman;Oscar Isaac;Male;25072;Kyoko;Sonoya Mizuno;Female;1457238;Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.
131634;The Hunger Games: Mockingjay - Part 2;Katniss Everdeen;Jennifer Lawrence;Female;72129;Peeta Mellark;Josh Hutcherson;Male;27972;Gale Hawthorne;Liam Hemsworth;Male;96066;Haymitch Abernathy;Woody Harrelson;Male;57755;With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.
216015;Fifty Shades of Grey;Anastasia Steele;Dakota Johnson;Female;118545;Christian Grey;Jamie Dornan;Male;1254583;Carla Wilks;Jennifer Ehle;Female;49971;Kate Kavanagh;Eloise Mumford;Female;222130;When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.
211672;Minions;Scarlet Overkill (voice);Sandra Bullock;Female;18277;Herb Overkill (voice);Jon Hamm;Male;65717;Walter Nelson (voice);Michael Keaton;Male;2232;Madge Nelson (voice);Allison Janney;Female;19;Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.
168259;Furious 7;Dominic Toretto;Vin Diesel;Male;12835;Brian O'Conner;Paul Walker;Male;8167;Luke Hobbs;Dwayne Johnson;Male;18918;Leticia 'Letty' Ortiz;Michelle Rodriguez;Female;17647;Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
206647;Spectre;James Bond;Daniel Craig;Male;8784;Franz Oberhauser / Ernst Stavro Blofeld;Christoph Waltz;Male;27319;Dr. Madeleine Swann;Léa Seydoux;Female;121529;M;Ralph Fiennes;Male;5469;A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.
