MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
155;The Dark Knight;Bruce Wayne / Batman;Christian Bale;Male;3894;Joker;Heath Ledger;Male;1810;Alfred Pennyworth;Michael Caine;Male;3895;Commissioner James Gordon;Gary Oldman;Male;64;Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.
1726;Iron Man;Tony Stark / Iron Man;Robert Downey Jr.;Male;3223;James 'Rhodey' Rhodes;Terrence Howard;Male;18288;Obadiah Stane / Iron Monger;Jeff Bridges;Male;1229;Virginia 'Pepper' Potts;Gwyneth Paltrow;Female;12052;After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.
10681;WALL·E;WALL·E / M-O (voice);Ben Burtt;Male;670;EVE (voice);Elissa Knight;Unknown;72754;Captain (voice);Jeff Garlin;Male;60074;Shelby Forthright, BnL CEO;Fred Willard;Male;20753;WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.
10528;Sherlock Holmes;Sherlock Holmes;Robert Downey Jr.;Male;3223;Dr. John Watson;Jude Law;Male;9642;Irene Adler;Rachel McAdams;Female;53714;Lord Henry Blackwood;Mark Strong;Male;2983;Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.
8966;Twilight;Bella Swan;Kristen Stewart;Female;37917;Edward Cullen;Robert Pattinson;Male;11288;Charlie Swan;Billy Burke;Male;21029;Jacob Black;Taylor Lautner;Male;84214;When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.
4922;The Curious Case of Benjamin Button;Benjamin Button;Brad Pitt;Male;287;Daisy Fuller;Cate Blanchett;Female;112;Queenie;Taraji P. Henson;Female;40036;Caroline Fuller;Julia Ormond;Female;15887;I was born under unusual circumstances. And so begins The Curious Case of Benjamin Button, adapted from the 1920s story by F. Scott Fitzgerald about a man who is born in his eighties and ages backwards: a man, like any of us, who is unable to stop time. We follow his story, set in New Orleans, from the end of World War I in 1918 into the 21st century, following his journey that is as unusual as any man's life can be. Benjamin Button, is a grand tale of a not-so-ordinary man and the people and places he discovers along the way, the loves he finds, the joys of life and the sadness of death, and what lasts beyond time.
1724;The Incredible Hulk;Bruce Banner / The Hulk;Edward Norton;Male;819;Betty Ross;Liv Tyler;Female;882;Emil Blonsky / Abomination;Tim Roth;Male;3129;Thaddeus 'Thunderbolt' Ross;William Hurt;Male;227;Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.
8681;Taken;Bryan Mills;Liam Neeson;Male;3896;Kim Mills;Maggie Grace;Female;11825;Sam Gilroy;Leland Orser;Male;2221;Lenore St John;Famke Janssen;Female;10696;While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.
9502;Kung Fu Panda;Po (voice);Jack Black;Male;70851;Shifu (voice);Dustin Hoffman;Male;4483;Master Tigress (voice);Angelina Jolie;Female;11701;Master Monkey (voice);Jackie Chan;Male;18897;"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try."
12405;Slumdog Millionaire;Older Jamal;Dev Patel;Male;76788;Sergeant Srinivas;Saurabh Shukla;Male;76789;Prem;Anil Kapoor;Male;72118;Director;Rajendranath Zutshi;Male;76790;Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.
