MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
562;Die Hard;John McClane;Bruce Willis;Male;62;Hans Gruber;Alan Rickman;Male;4566;Karl;Alexander Godunov;Male;7674;Holly Gennaro McClane;Bonnie Bedelia;Female;7673;NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.
8392;My Neighbor Totoro;Satsuki (voice);Noriko Hidaka;Female;55662;Totoro (voice);Hitoshi Takagi;Male;55663;Mei (voice);Chika Sakamoto;Female;55664;Tatsuo Kusakabe (voice);Shigesato Itoi;Male;55665;Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.
4011;Beetlejuice;Adam Maitland;Alec Baldwin;Male;7447;Barbara Maitland;Geena Davis;Female;16935;Charles Deetz;Jeffrey Jones;Male;4004;Delia Deetz;Catherine O'Hara;Female;11514;Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.
380;Rain Man;Raymond Babbitt;Dustin Hoffman;Male;4483;Charlie Babbitt;Tom Cruise;Male;500;Susanna;Valeria Golino;Female;3124;Dr. Bruner;Gerald R. Molen;Male;2211;Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie, they travel cross-country.
856;Who Framed Roger Rabbit;Eddie Valiant;Bob Hoskins;Male;382;Judge Doom;Christopher Lloyd;Male;1062;Dolores;Joanna Cassidy;Female;593;Roger Rabbit/Benny The Cab/Greasy/Psycho (voice);Charles Fleischer;Male;12826;'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.
12477;Grave of the Fireflies;Seita (voice);Tsutomu Tatsumi;Male;72413;Setsuko (voice);Ayano Shiraishi;Female;72414;Mother (voice);Yoshiko Shinohara;Female;72415;Aunt (voice);Akemi Yamaguchi;Female;2527192;In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.
9602;Coming to America;Prince Akeem / Clarence / Randy Watson / Saul;Eddie Murphy;Male;776;Semmi / Extremely Ugly Girl / Morris / Reverend Brown;Arsenio Hall;Male;44994;King Jaffe Joffer;James Earl Jones;Male;15152;Cleo McDowell;John Amos;Male;22384;An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.
11216;Cinema Paradiso;Alfredo;Philippe Noiret;Male;24366;Salvatore 'Totò' Di Vita (adult);Jacques Perrin;Male;20030;Salvatore 'Totò' Di Vita (teen);Marco Leonardi;Male;27643;Salvatore 'Totò' Di Vita (child);Salvatore Cascio;Male;68635;A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.
149;Akira;Shôtarô Kaneda (voice);Mitsuo Iwata;Male;1678;Tetsuo Shima (voice);Nozomu Sasaki;Male;1679;Kei (voice);Mami Koyama;Female;1680;Ryûsaku (voice);Tesshou Genda;Male;1681;A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.
2280;Big;"Joshua ""Josh"" Baskin";Tom Hanks;Male;31;Susan;Elizabeth Perkins;Female;20;MacMillan;Robert Loggia;Male;1162;Paul;John Heard;Male;11512;When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.
