MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
680;Pulp Fiction;Vincent Vega;John Travolta;Male;8891;Jules Winnfield;Samuel L. Jackson;Male;2231;Mia Wallace;Uma Thurman;Female;139;Butch Coolidge;Bruce Willis;Male;62;A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.
13;Forrest Gump;Forrest Gump;Tom Hanks;Male;31;Jenny Curran;Robin Wright;Female;32;Dan Taylor;Gary Sinise;Male;33;Bubba;Mykelti Williamson;Male;34;A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.
278;The Shawshank Redemption;Andy Dufresne;Tim Robbins;Male;504;Ellis Boyd 'Red' Redding;Morgan Freeman;Male;192;Warden Samuel Norton;Bob Gunton;Male;4029;Heywood;William Sadler;Male;6573;Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.
8587;The Lion King;Simba (voice);Matthew Broderick;Male;4756;King Mufasa (voice);James Earl Jones;Male;15152;Scar (voice);Jeremy Irons;Male;16940;Zazu the Hornbill (voice);Rowan Atkinson;Male;10730;A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?
101;Léon: The Professional;Léon Montana;Jean Reno;Male;1003;Mathilda Lando;Natalie Portman;Female;524;Norman Stansfield;Gary Oldman;Male;64;Tony;Danny Aiello;Male;1004;"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps."
854;The Mask;Stanley Ipkiss / The Mask;Jim Carrey;Male;206;Tina Carlyle;Cameron Diaz;Female;6941;Lieutenant Mitch Kellaway;Peter Riegert;Male;20899;Dorian Tyrrell;Peter Greene;Male;11803;When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.
8467;Dumb and Dumber;Lloyd Christmas;Jim Carrey;Male;206;Harry Dunne;Jeff Daniels;Male;8447;Mary Swanson;Lauren Holly;Female;34485;Helen Swanson;Teri Garr;Female;8437;"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart."
1637;Speed;Jack Traven;Keanu Reeves;Male;6384;Annie Porter;Sandra Bullock;Female;18277;Howard Payne;Dennis Hopper;Male;2778;Harold 'Harry' Temple;Jeff Daniels;Male;8447;Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.
3049;Ace Ventura: Pet Detective;Ace Ventura;Jim Carrey;Male;206;Melissa Robinson;Courteney Cox;Female;14405;Lt. Lois Einhorn;Sean Young;Female;586;Emilio;Tone Loc;Male;31004;He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!
628;Interview with the Vampire;Louis de Pointe du Lac;Brad Pitt;Male;287;Lestat de Lioncourt;Tom Cruise;Male;500;Claudia;Kirsten Dunst;Female;205;Armand;Antonio Banderas;Male;3131;A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.
36955;True Lies;Harry Tasker;Arnold Schwarzenegger;Male;1100;Helen Tasker;Jamie Lee Curtis;Female;8944;Albert Gibson;Tom Arnold;Male;74036;Simon;Bill Paxton;Male;2053;A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.
9495;The Crow;Eric Draven;Brandon Lee;Male;57700;Sarah;Rochelle Davis;Female;57701;Sergeant Albrecht;Ernie Hudson;Male;8874;Top Dollar;Michael Wincott;Male;7486;Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.
241;Natural Born Killers;Mickey Knox;Woody Harrelson;Male;57755;Mallory Knox;Juliette Lewis;Female;3196;Wayne Gale;Robert Downey Jr.;Male;3223;Warden Dwight McClusky;Tommy Lee Jones;Male;2176;Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.
2164;Stargate;Colonel Jonathan “Jack” O'Neil;Kurt Russell;Male;6856;Dr. Daniel Jackson;James Spader;Male;13548;Ra;Jaye Davidson;Male;228173;Catherine Langford;Viveca Lindfors;Female;22137;An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.
15969;The Return of Jafar;Aladdin (voice);Scott Weinger;Male;15827;Princess Jasmine (voice);Linda Larkin;Female;15829;Jafar (voice);Jonathan Freeman;Male;15830;Iago (voice);Gilbert Gottfried;Male;15832;The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.
712;Four Weddings and a Funeral;Charles;Hugh Grant;Male;3291;Carrie;Andie MacDowell;Female;1533;Tom;James Fleet;Male;10726;Gareth;Simon Callow;Male;4001;Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.
4476;Legends of the Fall;Tristan Ludlow;Brad Pitt;Male;287;Col. William Ludlow;Anthony Hopkins;Male;4173;Alfred Ludlow;Aidan Quinn;Male;18992;Susannah Fincannon Ludlow;Julia Ormond;Female;15887;An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.
888;The Flintstones;Fred Flintstone;John Goodman;Male;1230;Wilma Flintstone;Elizabeth Perkins;Female;20;Barney Rubble;Rick Moranis;Male;8872;Betty Rubble;Rosie O'Donnell;Female;12929;Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.
2292;Clerks;Dante Hicks;Brian O'Halloran;Male;23629;Randal Graves;Jeff Anderson;Male;23630;Jay;Jason Mewes;Male;19302;Silent Bob;Kevin Smith;Male;19303;Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.
11011;Ri¢hie Ri¢h;Richie Rich;Macaulay Culkin;Male;11510;Lawrence Van Dough;John Larroquette;Male;14101;Richard Rich;Edward Herrmann;Male;52995;Regina Rich;Christine Ebersole;Female;4003;Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.
522;Ed Wood;Ed Wood;Johnny Depp;Male;85;Bela Lugosi;Martin Landau;Male;2641;Dolores Fuller;Sarah Jessica Parker;Female;520;Kathy O'Hara;Patricia Arquette;Female;4687;"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful."
11395;The Santa Clause;Scott Calvin;Tim Allen;Male;12898;Neil;Judge Reinhold;Male;777;Laura;Wendy Crewson;Female;19957;Charlie;Eric Lloyd;Male;27564;Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.
36593;Naked Gun 33⅓: The Final Insult;Lt. Frank Drebin;Leslie Nielsen;Male;7633;Jane Spencer;Priscilla Presley;Female;12949;Ed Hocken;George Kennedy;Male;12950;Nordberg;O.J. Simpson;Male;12951;Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.
306;Beverly Hills Cop III;Det. Axel Foley;Eddie Murphy;Male;776;Det. Sgt. William 'Billy' Rosewood;Judge Reinhold;Male;777;Jon Flint;Héctor Elizondo;Male;1210;Insp. Douglas Todd;Gilbert R. Hill;Male;787;Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.
9359;Maverick;Bret Maverick;Mel Gibson;Male;2461;Annabelle Bransford;Jodie Foster;Female;1038;Marshal Zane Cooper;James Garner;Male;16896;Joseph;Graham Greene;Male;6804;Maverick is a gambler who would rather con someone than fight them, and needs an additional three thousand dollars in order to enter a winner-takes-all poker game that begins in a few days, so he joins forces with a woman gambler with a marvellous southern accent, and the two try and enter the game.
6280;Junior;Dr. Alex Hesse;Arnold Schwarzenegger;Male;1100;Dr. Larry Arbogast;Danny DeVito;Male;518;Dr. Diana Reddin;Emma Thompson;Female;7056;Noah Banes;Frank Langella;Male;8924;As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.
11104;Chungking Express;Woman in Blonde Wig;Brigitte Lin;Female;56830;Cop 663;Tony Leung Chiu-wai;Male;1337;Faye;Faye Wong;Female;12671;Ho Chi-mo, Cop 223;Takeshi Kaneshiro;Male;43661;Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.
11667;Street Fighter;Colonel William Guile;Jean-Claude Van Damme;Male;15111;General M. Bison;Raúl Juliá;Male;27888;Chun-Li Zang;Ming-Na Wen;Female;21702;Ryu Hoshi;Byron Mann;Male;57748;Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.
9331;Clear and Present Danger;"John P. ""Jack"" Ryan";Harrison Ford;Male;3;John Clark;Willem Dafoe;Male;5293;Cathy Ryan;Anne Archer;Female;10427;Col. Felix V. Cortez;Joaquim de Almeida;Male;22462;CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
11596;New Nightmare;Herself / Nancy Thompson;Heather Langenkamp;Female;5141;Himself / Freddy Krueger;Robert Englund;Male;5139;Dylan Porter;Miko Hughes;Male;8186;Himself;Wes Craven;Male;5140;As Heather Langenkamp considers making another Nightmare on Elm Street film with Wes Craven, her son, Dylan, falls under the spell of the iconic disfigured villain Freddy Krueger. Eventually, Langenkamp must confront Freddy's demonic spirit to save the soul of Dylan.
193;Star Trek: Generations;Captain Jean-Luc Picard;Patrick Stewart;Male;2387;Commander William T. Riker;Jonathan Frakes;Male;2388;Lt. Commander Data;Brent Spiner;Male;1213786;Lt. Commander Geordi La Forge;LeVar Burton;Male;2390;Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.
11212;Baby's Day Out;Eddie;Joe Mantegna;Male;3266;Laraine;Lara Flynn Boyle;Female;6684;Norby;Joe Pantoliano;Male;532;Veeko;Brian Haley;Male;10138;Baby Bink couldn't ask for more, he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents, especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.
110;Three Colors: Red;Valentine Dussaut;Irène Jacob;Female;1350;Richter Joseph Kern;Jean-Louis Trintignant;Male;1352;Auguste Bruner;Jean-Pierre Lorit;Male;1356;Karin;Frédérique Feder;Female;1354;Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.
2636;The Specialist;Ray Quick;Sylvester Stallone;Male;16483;May Munro;Sharon Stone;Female;4430;Ned Trent;James Woods;Male;4512;Joe Leon;Rod Steiger;Male;522;May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.
9587;Little Women;"Josephine ""Jo"" March";Winona Ryder;Female;1920;"Margaret ""Meg"" March";Trini Alvarado;Female;17187;"Elizabeth ""Beth"" March";Claire Danes;Female;6194;Younger Amy March;Kirsten Dunst;Female;205;With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.
15097;Fear City: A Family-Style Comedy;Odile Deray / Louise, TV journalist;Chantal Lauby;Female;82119;Serge Karamazov / Youri / Jacques, TV journalist;Alain Chabat;Male;4275;Simon Jérémi / Benjamin / Michel, TV journalist;Dominique Farrugia;Male;27221;Commissioner Patrick Bialès / Maurice Bialès / Alicia Lampéro;Gérard Darmon;Male;47337;A second-class horror movie has to be shown at Cannes Film Festival, but, before each screening, the projectionist is killed by a mysterious fellow, with hammer and sickle, just as it happens in the film to be shown.
3036;Mary Shelley's Frankenstein;The Creature / Sharp Featured Man;Robert De Niro;Male;380;Victor Frankenstein;Kenneth Branagh;Male;11181;Henry Clerval;Tom Hulce;Male;3999;Elizabeth;Helena Bonham Carter;Female;1283;"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions."
10897;The Little Rascals;"George ""Spanky"" McFarland";Travis Tedford;Male;67378;"Matthew ""Stymie"" Beard";Kevin Jamal Woods;Male;67379;"Billy ""Froggy"" Laughlin";Jordan Warkol;Unknown;67380;"Eugene ""Porky"" Lee";Zachary Mabry;Male;67381;"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship."
8984;Disclosure;Tom Sanders;Michael Douglas;Male;3392;Meredith Johnson;Demi Moore;Female;3416;Bob Garvin;Donald Sutherland;Male;55636;Philip Blackburn;Dylan Baker;Male;19152;A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.
11010;The Postman;Mario Ruoppolo;Massimo Troisi;Male;67792;Pablo Neruda;Philippe Noiret;Male;24366;Beatrice Russo;Maria Grazia Cucinotta;Female;10777;Telegrapher;Renato Scarpa;Male;14149;Simple Italian postman learns to love poetry while delivering mail to a famous poet, he uses this to woo local beauty Beatrice.
8831;Timecop;Max Walker;Jean-Claude Van Damme;Male;15111;Melissa Walker;Mia Sara;Female;29091;Senator Aaron McComb;Ron Silver;Male;21399;Commander Eugene Matuzak;Bruce McGill;Male;14888;An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.
10731;The Client;Mark Sway;Brad Renfro;Male;51214;Reggie Love;Susan Sarandon;Female;4038;Roy Foltrigg;Tommy Lee Jones;Male;2176;Dianne Sway;Mary-Louise Parker;Female;18248;A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.
109;Three Colors: White;Karol Karol;Zbigniew Zamachowski;Male;1145;Dominique, żona Karola;Julie Delpy;Female;1146;Mikołaj;Janusz Gajos;Male;1147;Jurek, brat Karola;Jerzy Stuhr;Male;1148;Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.
10510;Miracle on 34th Street;Susan Walker;Mara Wilson;Female;11717;Kris Kringle;Richard Attenborough;Male;4786;Bryan Bedford;Dylan McDermott;Male;32597;Dorey Walker;Elizabeth Perkins;Female;20;Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.
22586;The Swan Princess;Lord Rothbart (voice);Jack Palance;Male;3785;Prince Derek (voice);Howard McGillin;Male;88946;Princess Odette (voice);Michelle Nicastro;Female;9260;Princess Odette (singing voice);Liz Callaway;Female;58828;The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.
11934;The Hudsucker Proxy;Norville Barnes;Tim Robbins;Male;504;Amy Archer;Jennifer Jason Leigh;Female;10431;Sidney J. Mussburger;Paul Newman;Male;3636;Waring Hudsucker;Charles Durning;Male;1466;A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
11231;The Next Karate Kid;Mr. Miyagi;Pat Morita;Male;23915;Julie Pierce;Hilary Swank;Female;448;Colonel Paul Dugan;Michael Ironside;Male;11086;Louisa Pierce;Constance Towers;Female;20276;Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.
9905;Shallow Grave;Juliet Miller;Kerry Fox;Female;17258;David Stephens;Christopher Eccleston;Male;2040;Alex Law;Ewan McGregor;Male;3061;Detective Inspector McCall;Ken Stott;Male;25136;When accountant David, doctor Juliet and journalist Alex are searching for a fourth roommate for their trendy flat, they settle on the aloof Hugo. However, they soon find Hugo dead of a drug overdose, beside a large sum of cash. After some deliberation, the three others decide to keep the money and to dismember and bury Hugo's body. Soon, each roommate starts thinking about keeping all the money by scamming the others.
15283;Pom Poko;Shoukichi (voice);Makoto Nonomura;Male;86857;"""Old Fireball"" Oroku (voice)";Nijiko Kiyokawa;Female;86859;Gonta (voice);Shigeru Izumiya;Male;123856;Seizaemon (voice);Norihei Miki;Male;86858;The Raccoons of the Tama Hills are being forced from their homes by the rapid development of houses and shopping malls. As it becomes harder to find food and shelter, they decide to band together and fight back. The Raccoons practice and perfect the ancient art of transformation until they are even able to appear as humans in hilarious circumstances.
12207;The Legend of Drunken Master;Wong Fei-hung;Jackie Chan;Male;18897;Mrs. Wong;Anita Mui;Female;44917;Wong Kei-ying;Ti Lung;Male;69636;Master Fu Wen-Chi;Liu Chia-Liang;Male;26775;Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.
1024;Heavenly Creatures;Pauline Parker Rieper;Melanie Lynskey;Female;15091;Juliet Hulme;Kate Winslet;Female;204;Honorah Parker Rieper;Sarah Peirse;Female;15092;Herbert Rieper;Simon O'Connor;Male;15093;Wealthy and precocious teenager Juliet transfers from England to New Zealand with her family, and soon befriends the quiet, brooding Pauline through their shared love of fantasy and literature. When their parents begin to suspect that their increasingly intense and obsessive bond is becoming unhealthy, the girls hatch a dark plan for those who threaten to keep them apart.
10395;Wolf;Will Randall;Jack Nicholson;Male;514;Laura Alden;Michelle Pfeiffer;Female;1160;Stewart Swinton;James Spader;Male;13548;Charlotte Randall;Kate Nelligan;Female;18794;Publisher Will Randall becomes a werewolf and has to fight to keep his job.
11450;Quiz Show;Herbie Stempel;John Turturro;Male;1241;Dick Goodwin;Rob Morrow;Male;52602;Charles Van Doren;Ralph Fiennes;Male;5469;Dan Enright;David Paymer;Male;19839;Lawyer Richard Goodwin discovers that 'Twenty-One', a successful TV quiz show, is rigged and decides to expose the team behind the show.
8987;The River Wild;Gail Hartman;Meryl Streep;Female;5064;Tom Hartman;David Strathairn;Male;11064;Wade;Kevin Bacon;Male;4724;Ranger Johnny;Benjamin Bratt;Male;4589;While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.
12160;Wyatt Earp;Wyatt Earp;Kevin Costner;Male;1269;Doc Holliday;Dennis Quaid;Male;6065;Nicholas Earp;Gene Hackman;Male;193;James Earp;David Andrews;Male;7219;Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.
11546;Police Academy: Mission to Moscow;Eric Lassard;George Gaynes;Male;57351;Thaddeus Harris;G. W. Bailey;Male;27237;Debbie Callahan;Leslie Easterbrook;Female;22252;Larvelle Jones;Michael Winslow;Male;14672;The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.
