MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
293660;Deadpool;Wade Wilson / Deadpool;Ryan Reynolds;Male;10859;Vanessa;Morena Baccarin;Female;54882;Ajax;Ed Skrein;Male;1047649;Weasel;T. J. Miller;Male;51990;Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.
271110;Captain America: Civil War;Steve Rogers / Captain America;Chris Evans;Male;16828;Tony Stark / Iron Man;Robert Downey Jr.;Male;3223;Natasha Romanoff / Black Widow;Scarlett Johansson;Female;1245;James 'Bucky' Barnes / Winter Soldier;Sebastian Stan;Male;60898;Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.
284052;Doctor Strange;Stephen Strange / Doctor Strange;Benedict Cumberbatch;Male;71580;Karl Mordo;Chiwetel Ejiofor;Male;5294;Dr. Christine Palmer;Rachel McAdams;Female;53714;Wong;Benedict Wong;Male;30082;After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.
297761;Suicide Squad;Floyd Lawton / Deadshot;Will Smith;Male;2888;The Joker;Jared Leto;Male;7499;Harleen Quinzel / Harley Quinn;Margot Robbie;Female;234352;Rick Flag;Joel Kinnaman;Male;92404;From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.
259316;Fantastic Beasts and Where to Find Them;Newt Scamander;Eddie Redmayne;Male;37632;Porpentina 'Tina' Goldstein;Katherine Waterston;Female;77795;Jacob Kowalski;Dan Fogler;Male;58873;Queenie Goldstein;Alison Sudol;Female;998225;In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.
209112;Batman v Superman: Dawn of Justice;Bruce Wayne / Batman;Ben Affleck;Male;880;Clark Kent / Superman / Kal-El;Henry Cavill;Male;73968;Lex Luthor;Jesse Eisenberg;Male;44735;Diana Prince / Wonder Woman;Gal Gadot;Female;90633;Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.
329865;Arrival;Dr. Louise Banks;Amy Adams;Female;9273;Ian Donnelly;Jeremy Renner;Male;17604;Colonel G. T. Weber;Forest Whitaker;Male;2178;Agent Halpern;Michael Stuhlbarg;Male;72873;Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.
313369;La La Land;Sebastian Wilder;Ryan Gosling;Male;30614;Mia Dolan;Emma Stone;Female;54693;Keith;John Legend;Male;113461;Laura Wilder;Rosemarie DeWitt;Female;14892;Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.
269149;Zootopia;Nick Wilde (voice);Jason Bateman;Male;23532;Judy Hopps (voice);Ginnifer Goodwin;Female;417;Chief Bogo (voice);Idris Elba;Male;17605;Assistant Mayor Dawn Bellwether (voice);Jenny Slate;Female;213001;Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.
330459;Rogue One: A Star Wars Story;Jyn Erso;Felicity Jones;Female;72855;Captain Cassian Andor;Diego Luna;Male;8688;K-2SO;Alan Tudyk;Male;21088;Chirrut Imwe;Donnie Yen;Male;1341;A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.
274870;Passengers;Aurora Lane;Jennifer Lawrence;Female;72129;Jim Preston;Chris Pratt;Male;73457;Arthur;Michael Sheen;Male;3968;Gus Mancuso;Laurence Fishburne;Male;2975;A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.
246655;X-Men: Apocalypse;Charles Xavier / Professor X;James McAvoy;Male;5530;Erik Lehnsherr / Magneto;Michael Fassbender;Male;17288;Raven Darkholme / Mystique;Jennifer Lawrence;Female;72129;En Sabah Nur / Apocalypse;Oscar Isaac;Male;25072;After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.
324786;Hacksaw Ridge;Desmond T. Doss;Andrew Garfield;Male;37625;Captain Glover;Sam Worthington;Male;65731;Sergeant Howell;Vince Vaughn;Male;4937;Dorothy Schuttle;Teresa Palmer;Female;20374;WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.
127380;Finding Dory;Marlin (voice);Albert Brooks;Male;13;Dory (voice);Ellen DeGeneres;Female;14;Hank (voice);Ed O'Neill;Male;18977;Nemo (voice);Hayden Rolence;Male;1559638;Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?
277834;Moana;Moana (voice);Auli'i Cravalho;Female;1564846;Maui (voice);Dwayne Johnson;Male;18918;Gramma Tala (voice);Rachel House;Female;15298;Chief Tui (voice);Temuera Morrison;Male;7242;In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.
296096;Me Before You;Louisa 'Lou' Clark;Emilia Clarke;Female;1223786;William 'Will' Traynor;Sam Claflin;Male;237455;Camilla Traynor;Janet McTeer;Female;47627;Stephen Traynor;Charles Dance;Male;4391;A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.
291805;Now You See Me 2;J. Daniel Atlas;Jesse Eisenberg;Male;44735;Dylan Rhodes;Mark Ruffalo;Male;103;Merritt McKinney / Chase McKinney;Woody Harrelson;Male;57755;Thaddeus Bradley;Morgan Freeman;Male;192;One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.
283366;Miss Peregrine's Home for Peculiar Children;Miss Peregrine;Eva Green;Female;10912;Jacob Portman;Asa Butterfield;Male;77996;Barron;Samuel L. Jackson;Male;2231;Miss Avocet;Judi Dench;Female;5309;A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.
372058;Your Name.;Taki Tachibana (voice);Ryunosuke Kamiki;Male;225730;Mitsuha Miyamizu (voice);Mone Kamishiraishi;Female;1369100;Katsuhiko Teshigawara (voice);Ryo Narita;Male;1668610;Sayaka Natori (voice);Aoi Yuki;Female;936275;High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.
381284;Hidden Figures;Katherine G. Johnson;Taraji P. Henson;Female;40036;Dorothy Vaughn;Octavia Spencer;Female;6944;Mary Jackson;Janelle Monáe;Female;1005852;Al Harrison;Kevin Costner;Male;1269;The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.
328111;The Secret Life of Pets;Max (voice);Louis C.K.;Male;52849;Duke (voice);Eric Stonestreet;Male;156962;Snowball (voice);Kevin Hart;Male;55638;Gidget (voice);Jenny Slate;Female;213001;The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.
278927;The Jungle Book;Mowgli;Neel Sethi;Male;1414734;Baloo (voice);Bill Murray;Male;1532;Bagheera (voice);Ben Kingsley;Male;2282;Shere Khan (voice);Idris Elba;Male;17605;A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.
121856;Assassin's Creed;Callum Lynch / Aguilar de Nerha;Michael Fassbender;Male;17288;Dr. Sophia Rikkin;Marion Cotillard;Female;8293;Alan Rikkin;Jeremy Irons;Male;16940;Joseph Lynch;Brendan Gleeson;Male;2039;Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.
259693;The Conjuring 2;Ed Warren;Patrick Wilson;Male;17178;Lorraine Warren;Vera Farmiga;Female;21657;Janet Hodgson;Madison Wolfe;Female;1330999;Peggy Hodgson;Frances O'Connor;Female;1518;Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.
335797;Sing;Buster Moon (voice);Matthew McConaughey;Male;10297;Rosita (voice);Reese Witherspoon;Female;368;Mike (voice);Seth MacFarlane;Male;52139;Ash (voice);Scarlett Johansson;Female;1245;A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.
