MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
9552;The Exorcist;Chris MacNeil;Ellen Burstyn;Female;9560;Regan Teresa MacNeil;Linda Blair;Female;37366;Father Lankester Merrin;Max von Sydow;Male;2201;Lt. William F. Kinderman;Lee J. Cobb;Male;5248;12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.
11886;Robin Hood;Robin Hood (voice);Brian Bedford;Male;70843;Little John (voice);Phil Harris;Unknown;57329;Friar Tuck (voice);Andy Devine;Male;14966;Maid Marian (voice);Monica Evans;Female;143770;With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.
9277;The Sting;Henry Gondorff;Paul Newman;Male;3636;Johnny Hooker;Robert Redford;Male;4135;Doyle Lonnegan;Robert Shaw;Male;8606;Lt. Wm. Snyder;Charles Durning;Male;1466;Set in the 1930s this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.
203;Mean Streets;John 'Johnny Boy' Civello;Robert De Niro;Male;380;Charlie Cappa;Harvey Keitel;Male;1037;Tony DeVienazo;David Proval;Male;2555;Teresa Ronchelli;Amy Robinson;Unknown;2556;A small-time hood must choose from among love, friendship and the chance to rise within the mob.
253;Live and Let Die;James Bond;Roger Moore;Male;10222;Kananga/Mr. Big;Yaphet Kotto;Male;5050;Solitaire;Jane Seymour;Female;10223;Sheriff J.W. Pepper;Clifton James;Male;10224;James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.
9040;Serpico;Officer Frank Serpico;Al Pacino;Male;1158;Sidney Green;John Randolph;Male;18649;Tom Keough;Jack Kehoe;Male;1273;Captain McClain;Biff McGuire;Male;13947;Frank Serpico is an idealistic New York City cop who refuses to take bribes, unlike the rest of the force. His actions get Frank shunned by the other officers, and often placed in dangerous situations by his partners. When his superiors ignore Frank's accusations of corruption, he decides to go public with the allegations. Although this causes the Knapp Commission to investigate his claims, Frank has also placed a target on himself.
5924;Papillon;"Henri ""Papillon"" Charriere";Steve McQueen;Male;13565;Louis Dega;Dustin Hoffman;Male;4483;Indian Chief;Victor Jory;Male;15666;Julot;Don Gordon;Male;14062;A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.
9461;Enter the Dragon;Lee;Bruce Lee;Male;19429;Roper;John Saxon;Male;11163;Williams;Jim Kelly;Male;82832;Han;Sek Kin;Male;65971;A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.
838;American Graffiti;Curt Henderson;Richard Dreyfuss;Male;3037;Steve Bolander;Ron Howard;Male;6159;John Milner;Paul Le Mat;Male;12406;Terry 'The Toad' Fields;Charles Martin Smith;Male;1270;A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.
2362;Westworld;The Gunslinger;Yul Brynner;Male;14528;Peter Martin;Richard Benjamin;Male;24318;John Blane;James Brolin;Male;9274;Medieval Knight;Norman Bartold;Male;24319;In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.
16307;The Wicker Man;Sergeant Neil Howie;Edward Woodward;Male;39188;Lord Summerisle;Christopher Lee;Male;113;Willow MacGreagor;Britt Ekland;Female;10341;Librarian;Ingrid Pitt;Female;83739;Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. Stranger still, however, are the rituals that take place there.
12101;Soylent Green;Detective Robert Thorn;Charlton Heston;Male;10017;Shirl;Leigh Taylor-Young;Female;71240;Tab Fielding;Chuck Connors;Male;27747;William R. Simonson;Joseph Cotten;Male;7664;In an overpopulated futuristic Earth, a New York police detective finds himself marked for murder by government agents when he gets too close to a bizarre state secret involving the origins of a revolutionary and needed new foodstuff.
3133;Badlands;Kit Carruthers;Martin Sheen;Male;8349;Holly Sargis;Sissy Spacek;Female;5606;Holly's Father;Warren Oates;Male;8255;Cato;Ramon Bieri;Male;33060;A dramatization of the Starkweather-Fugate killing spree of the 1950s, in which a teenage girl and her twenty-something boyfriend slaughtered her entire family and several others in the Dakota badlands.
7857;Amarcord;Titta Biondi;Bruno Zanin;Male;53464;Aurelio Biondi;Armando Brancia;Male;53461;Miranda Biondi;Pupella Maggio;Female;25780;Titta's Grandfather;Giuseppe Ianigro;Male;128062;In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.
11901;High Plains Drifter;The Stranger;Clint Eastwood;Male;190;Sarah Belding;Verna Bloom;Female;55192;Callie Travers;Marianna Hill;Female;15659;Dave Drake;Mitchell Ryan;Male;14312;A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.
10648;Magnum Force;Harry Callahan;Clint Eastwood;Male;190;Lieutenant Briggs;Hal Holbrook;Male;11066;Charlie McCoy;Mitchell Ryan;Male;14312;John Davis;David Soul;Male;15956;"""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them."
