MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
24428;The Avengers;Tony Stark / Iron Man;Robert Downey Jr.;Male;3223;Steve Rogers / Captain America;Chris Evans;Male;16828;Bruce Banner / The Hulk;Mark Ruffalo;Male;103;Thor Odinson;Chris Hemsworth;Male;74568;When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!
68718;Django Unchained;Django Freeman;Jamie Foxx;Male;134;Dr. King Schultz;Christoph Waltz;Male;27319;Calvin J. Candie;Leonardo DiCaprio;Male;6193;Broomhilda von Shaft;Kerry Washington;Female;11703;With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.
49026;The Dark Knight Rises;Bruce Wayne / Batman;Christian Bale;Male;3894;Alfred Pennyworth;Michael Caine;Male;3895;James Gordon;Gary Oldman;Male;64;Selina Kyle / Catwoman;Anne Hathaway;Female;1813;Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.
70160;The Hunger Games;Katniss Everdeen;Jennifer Lawrence;Female;72129;Peeta Mellark;Josh Hutcherson;Male;27972;Gale Hawthorne;Liam Hemsworth;Male;96066;Haymitch Abernathy;Woody Harrelson;Male;57755;Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.
49051;The Hobbit: An Unexpected Journey;Gandalf;Ian McKellen;Male;1327;Bilbo Baggins;Martin Freeman;Male;7060;Thorin;Richard Armitage;Male;30315;Bofur;James Nesbitt;Male;34715;Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.
1930;The Amazing Spider-Man;Peter Parker / Spider-Man;Andrew Garfield;Male;37625;Gwen Stacy;Emma Stone;Female;54693;Dr. Curt Connors / The Lizard;Rhys Ifans;Male;7026;Captain Stacy;Denis Leary;Male;5724;Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.
37724;Skyfall;James Bond;Daniel Craig;Male;8784;M;Judi Dench;Female;5309;Silva;Javier Bardem;Male;3810;Gareth Mallory;Ralph Fiennes;Male;5469;When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.
87827;Life of Pi;Pi Patel;Suraj Sharma;Male;933160;Adult Pi Patel;Irrfan Khan;Male;76793;Pi Patel (11-12 Years);Ayush Tandon;Male;935504;Pi Patel (5 Years);Gautam Belur;Male;1133846;The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.
62177;Brave;Merida (voice);Kelly Macdonald;Female;9015;Fergus (voice);Billy Connolly;Male;9188;Elinor (voice);Emma Thompson;Female;7056;The Witch (voice);Julie Walters;Female;477;Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.
82690;Wreck-It Ralph;Wreck-It Ralph (voice);John C. Reilly;Male;4764;Vanellope von Schweetz (voice);Sarah Silverman;Female;7404;Fix-It Felix (voice);Jack McBrayer;Male;58737;Sergeant Calhoun (voice);Jane Lynch;Female;43775;Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.
72105;Ted;John Bennett;Mark Wahlberg;Male;13240;Lori Collins;Mila Kunis;Female;18973;Ted (voice);Seth MacFarlane;Male;52139;Rex;Joel McHale;Male;74949;John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.
82693;Silver Linings Playbook;Pat Solatano Jr.;Bradley Cooper;Male;51329;Tiffany Maxwell;Jennifer Lawrence;Female;72129;Pat Solatano Sr.;Robert De Niro;Male;380;Dolores Solatano;Jacki Weaver;Female;67837;After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.
