MovieId;Title;Character1;PersonName1;Sex1;ActorId1;Character2;PersonName2;Sex2;ActorId2;Character3;PersonName3;Sex3;ActorId3;Character4;PersonName4;Sex4;ActorId4;Overview
348;Alien;Arthur Koblenz Dallas;Tom Skerritt;Male;4139;Lt. Ellen Louise Ripley;Sigourney Weaver;Female;10205;Gilbert Ward Kane;John Hurt;Male;5049;Joan Marie Lambert;Veronica Cartwright;Female;5047;During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.
28;Apocalypse Now;Colonel Walter E. Kurtz;Marlon Brando;Male;3084;Lieutenant Colonel Bill Kilgore;Robert Duvall;Male;3087;Captain Benjamin L. Willard;Martin Sheen;Male;8349;Jay 'Chef' Hicks;Frederic Forrest;Male;8351;"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory."
583;Life of Brian;Wise Man #2 / Brian Cohen / Biggus Dickus;Graham Chapman;Male;10722;Wise Man #1 / Reg / Jewish Official / First Centurion / Deadly Dirk / Arthur;John Cleese;Male;8930;Man Even Further Forward / Revolutionary / Jailer / Blood and Thunder Prophet / Frank / Audience Member / Crucifee;Terry Gilliam;Male;280;Mr. Cheeky / Stan 'Loretta' / Harry the Haggler / Culprit Woman / Warris / Intensely Dull Youth / Jailer's Assistant / Otto / Lead Singer Crucifee;Eric Idle;Male;10713;Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.
9659;Mad Max;Max Rockatansky;Mel Gibson;Male;2461;Jessie Rockatansky;Joanne Samuel;Female;58401;Toecutter;Hugh Keays-Byrne;Male;26060;Jim Goose, Main Force Patrol Officer;Steve Bisley;Male;45211;In the ravaged near future, a savage motorcycle gang rules the road. Terrorizing innocent civilians while tearing up the streets, the ruthless gang laughs in the face ofa police force hell-bent on stopping them. But they underestimate one officer: Max Rockatansky. And when the bikers brutalize Max's best friend and family, they send him into a mad frenzy that leaves him with only one thing left in the world to live for – revenge!
1367;Rocky II;"Robert ""Rocky"" Balboa";Sylvester Stallone;Male;16483;"Adrianna ""Adrian"" Balboa";Talia Shire;Female;3094;Paulie Pennino;Burt Young;Male;4521;Apollo Creed;Carl Weathers;Male;1101;"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable."
10734;Escape From Alcatraz;Frank Morris;Clint Eastwood;Male;190;Warden;Patrick McGoohan;Male;2463;Doc;Roberts Blossom;Male;66288;Clarence Anglin;Jack Thibeau;Male;14320;San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.
696;Manhattan;Isaac Davis;Woody Allen;Male;1243;Mary Wilkie;Diane Keaton;Female;3092;Yale;Michael Murphy;Male;4776;Tracy;Mariel Hemingway;Female;10447;Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.
12102;Kramer vs. Kramer;Ted Kramer;Dustin Hoffman;Male;4483;Joanna Kramer;Meryl Streep;Female;5064;Margaret Phelps;Jane Alexander;Female;13724;Billy Kramer;Justin Henry;Male;71241;Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.
11474;The Warriors;Swan;Michael Beck;Male;36409;Ajax;James Remar;Male;1736;Luther;David Patrick Kelly;Male;1737;Cleon;Dorsey Wright;Male;69564;Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.
1398;Stalker;Stalker;Aleksandr Kaydanovskiy;Male;28078;Writer;Anatoliy Solonitsyn;Male;8475;Professor;Nikolay Grinko;Male;1190992;Stalker's Wife;Alisa Freyndlikh;Female;28079;Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.
